Id,Weight_Daily,Weight_Intraday
721,1858568.7327496696,1486854.986199736
722,2265010.5755135496,1812008.46041084
723,1636058.737550631,1308846.9900405046
724,1735339.607914509,1388271.6863316072
725,2363062.995997271,1890450.396797817
726,1723584.8105109115,1378867.8484087293
727,1525214.3288153538,1220171.4630522828
728,1740347.6653268791,1392278.132261503
729,1833238.0886264518,1466590.4709011612
730,1701077.4758323918,1360861.9806659136
731,1806229.8650752509,1444983.892060201
732,2248725.272168381,1798980.2177347047
733,1675911.9267369304,1340729.5413895443
734,1780105.4165110015,1424084.3332088012
735,1791689.667529607,1433351.7340236853
736,2134810.1037221085,1707848.0829776868
737,1735839.4486084885,1388671.5588867906
738,1942933.073755556,1554346.4590044443
739,2066660.15486492,1653328.1238919357
740,1604685.4265598925,1283748.3412479141
741,2228865.845928437,1783092.6767427498
742,1455049.9137066412,1164039.930965313
743,2030403.4570764129,1624322.7656611304
744,1709870.4389895275,1367896.351191622
745,1590468.9942807832,1272375.1954246263
746,1796923.929677741,1437539.1437421928
747,1951577.6011886909,1561262.0809509528
748,1622816.7601100819,1298253.4080880657
749,2251287.8593558627,1801030.2874846896
750,2030757.5052670212,1624606.0042136174
751,1660091.6727172541,1328073.3381738034
752,1770214.4666334274,1416171.573306742
753,2174737.3840864752,1739789.9072691803
754,2645722.172652384,2116577.7381219063
755,1686752.5926398297,1349402.0741118635
756,1817854.4987795318,1454283.5990236257
757,1643122.550259227,1314498.0402073814
758,2841623.7114297664,2273298.969143813
759,1437675.2904354932,1150140.2323483943
760,1750618.5341298769,1400494.8273039018
761,1766212.6651124859,1412970.1320899888
762,1789579.1398358932,1431663.3118687144
763,2260013.2578510838,1808010.6062808656
764,1650157.286538042,1320125.8292304336
765,1634230.82687387,1307384.6614990958
766,1713185.6114143168,1370548.4891314537
767,1925149.5887555063,1540119.6710044052
768,1433826.4285693998,1147061.1428555194
769,1740902.206244965,1392721.7649959722
770,2211958.4370435374,1769566.7496348296
771,1918022.109241532,1534417.6873932257
772,1834677.142247789,1467741.7137982317
773,1662785.5897303682,1330228.4717842944
774,2522938.9434308875,2018351.1547447096
775,2190643.9653493767,1752515.1722795016
776,1630921.999570769,1304737.5996566152
777,1799812.4291372227,1439849.943309778
778,1846015.6755737187,1476812.540458975
779,1656991.1459719152,1325592.916777532
780,2201964.936952227,1761571.9495617815
781,1975047.639589696,1580038.111671757
782,2004960.3977186368,1603968.3181749098
783,2344416.698445369,1875533.3587562956
784,1627611.7273973082,1302089.3819178464
785,1990010.2208820544,1592008.1767056438
786,2278110.212720153,1822488.1701761226
787,1774553.86954092,1419643.0956327359
788,1749289.2269014232,1399431.3815211386
789,2086722.8356619943,1669378.2685295956
790,1974632.068084804,1579705.6544678432
791,2311264.1067152307,1849011.2853721846
792,2131928.9787589437,1705543.1830071541
793,1781422.3119072078,1425137.8495257662
794,2207065.6931572137,1765652.554525771
795,1516157.6143254512,1212926.091460361
796,1962588.544335146,1570070.835468117
797,1886476.361497974,1509181.089198379
798,1704676.9740286726,1363741.579222938
799,1781007.1560506925,1424805.7248405542
800,1978365.4354645016,1582692.3483716017
801,1807550.1619992885,1446040.1295994308
802,1603984.086052011,1283187.2688416087
803,1726862.1500041832,1381489.7200033464
804,1657255.4102224298,1325804.3281779436
805,1908948.567800045,1527158.8542400359
806,1826597.567709555,1461278.0541676441
807,1630156.4600059646,1304125.1680047715
808,2063850.7399554518,1651080.5919643615
809,2239684.4921642253,1791747.59373138
810,1924158.2409758682,1539326.5927806941
811,2832551.743496876,2266041.394797501
812,1957788.0806704632,1566230.4645363702
813,1843018.634502027,1474414.9076016215
814,1863956.412851577,1491165.1302812619
815,1486259.4638675845,1189007.5710940678
816,1664571.402080667,1331657.1216645334
817,2151037.45877669,1720829.967021352
818,2453247.240348852,1962597.792279081
819,2304445.0488715656,1843556.0390972525
820,1707293.5356845,1365834.8285476002
821,2021345.708653464,1617076.5669227713
822,1777922.2967097391,1422337.8373677912
823,1746914.2586043712,1397531.406883497
824,1593133.3026717838,1274506.642137427
825,1927096.0313474413,1541676.825077953
826,1554769.0610813943,1243815.2488651157
827,2090612.9034849168,1672490.3227879338
828,1824955.9710539083,1459964.7768431266
829,2144234.737304064,1715387.789843251
830,2204216.164978104,1763372.9319824837
831,1868522.0470198446,1494817.637615876
832,1453024.9276464153,1162419.9421171322
833,2179692.0529751685,1743753.642380135
834,1679760.1294770974,1343808.103581678
835,1955111.52750312,1564089.222002496
836,1770898.6133973058,1416718.8907178447
837,1823022.6145375862,1458418.091630069
838,2017904.3633739841,1614323.4906991872
839,2133407.3037539474,1706725.8430031578
840,1872497.56288584,1497998.0503086715
841,1772420.2529485559,1417936.202358845
842,1907991.8113337744,1526393.44906702
843,1330517.3109621936,1064413.8487697549
844,2015098.20704908,1612078.5656392637
845,2148650.0421143826,1718920.033691506
846,1808927.732414506,1447142.1859316053
847,1798955.5561962873,1439164.4449570298
848,1745063.4318906998,1396050.74551256
849,1686515.1059721475,1349212.084777718
850,1995707.957601501,1596566.366081201
851,1970582.549369351,1576466.039495481
852,2454851.0295273843,1963880.8236219075
853,1422763.4105031178,1138210.7284024942
854,1883990.2913768168,1507192.233101454
855,2010726.4501747158,1608581.1601397726
856,1589796.3047010987,1271837.043760879
857,1604007.425391906,1283205.9403135248
858,1915786.85780052,1532629.4862404158
859,2160814.0824059267,1728651.2659247415
860,1905371.922995531,1524297.5383964246
861,2003379.2880378263,1602703.4304302612
862,1952012.8986041662,1561610.3188833331
863,2225993.5846331283,1780794.8677065019
864,2110741.655606211,1688593.3244849688
865,1632160.4724863402,1305728.3779890724
866,1485267.4505703659,1188213.9604562928
867,1824063.827762119,1459251.0622096953
868,1947195.0973255187,1557756.077860415
869,1587860.8002332854,1270288.6401866283
870,2004982.2746725527,1603985.8197380425
871,1877730.3345801372,1502184.2676641103
872,1670322.4270747483,1336257.9416597986
873,2030412.4035718755,1624329.9228575001
874,2601629.1716376008,2081303.3373100809
875,2318147.4611357125,1854517.9689085698
876,1956779.3996892585,1565423.519751407
877,1801508.398364116,1441206.7186912932
878,1555875.1411057385,1244700.1128845909
879,1855284.4446891327,1484227.555751307
880,1624796.8168272485,1299837.4534617988
881,1881239.634711477,1504991.7077691818
882,1810533.9906068856,1448427.1924855085
883,2286112.0631728307,1828889.650538265
884,2053556.3399333425,1642845.0719466738
885,1655774.2098630362,1324619.3678904292
886,1600997.4041631566,1280797.9233305254
887,1938813.3423650155,1551050.6738920126
888,2048625.5585710846,1638900.4468568678
889,1501575.265691811,1201260.2125534487
890,1846759.859495901,1477407.8875967206
891,1840716.5149007172,1472573.211920574
892,2023286.9389681825,1618629.551174546
893,1891908.6531260372,1513526.92250083
894,2225688.226670204,1780550.5813361625
895,2109187.3362342217,1687349.8689873773
896,1791619.138880074,1433295.311104059
897,1862964.13735586,1490371.3098846881
898,1903490.652221624,1522792.521777299
899,2235035.460718165,1788028.3685745322
900,1790183.7033413518,1432146.9626730816
901,2140125.747495735,1712100.597996588
902,1937505.204145952,1550004.1633167611
903,2182762.5040106205,1746210.003208496
904,1684250.6993883837,1347400.559510707
905,1645254.0652281214,1316203.2521824972
906,1745164.9794705054,1396131.9835764042
907,1762538.9629450957,1410031.1703560762
908,2082619.4541564959,1666095.5633251963
909,1700362.1931175129,1360289.7544940102
910,2206895.3383310284,1765516.2706648225
911,2114965.6804205724,1691972.5443364582
912,1687154.5508227602,1349723.6406582082
913,2191467.80449999,1753174.2435999918
914,1696396.8761377125,1357117.50091017
915,2987559.8934141486,2390047.914731319
916,1617164.6336008844,1293731.7068807078
917,2098145.8539768923,1678516.683181514
918,1844863.897086992,1475891.1176695938
919,2205870.592216575,1764696.47377326
920,2314406.351365744,1851525.081092595
921,1445770.028847117,1156616.0230776935
922,1621473.7923084726,1297179.0338467779
923,1615808.2342454463,1292646.587396357
924,1996316.092794546,1597052.8742356368
925,2098186.414143227,1678549.1313145815
926,1850238.93025794,1480191.1442063511
927,1696893.4761805388,1357514.780944431
928,1628734.0482420954,1302987.238593676
929,1992241.9571518337,1593793.565721467
930,1969621.3916386003,1575697.11331088
931,1593457.2383170088,1274765.790653607
932,1785021.0166855115,1428016.813348409
933,1971268.3021929862,1577014.641754389
934,1992462.8569414408,1593970.2855531524
935,1777212.3185295868,1421769.8548236694
936,2097667.179542807,1678133.7436342456
937,2027341.3536844568,1621873.0829475657
938,2009370.234168044,1607496.187334435
939,1459032.2377272546,1167225.7901818035
940,1874873.5411164004,1499898.8328931204
941,1921832.9501847075,1537466.3601477658
942,1941814.1650698062,1553451.3320558453
943,1934551.5409469213,1547641.2327575372
944,1985931.5823077029,1588745.2658461626
945,1638264.333452937,1310611.4667623495
946,1705280.3506204314,1364224.280496345
947,2116694.6222138507,1693355.697771081
948,1794759.1934238118,1435807.3547390497
949,2200789.70265584,1760631.7621246716
950,1542318.9860730546,1233855.188858444
951,2128066.7268877253,1702453.3815101804
952,2202579.856580335,1762063.8852642681
953,2203510.0093851555,1762808.0075081245
954,2033462.7353612168,1626770.1882889734
955,2504471.295493374,2003577.036394699
956,1538533.4302750018,1230826.7442200014
957,1558632.7816666418,1246906.2253333137
958,1586495.2011637504,1269196.1609310005
959,1896169.877759013,1516935.902207211
960,1594432.3800308618,1275545.9040246895
961,2041976.4469195053,1633581.1575356044
962,1911130.3659575072,1528904.2927660057
963,1601247.9440047357,1280998.3552037885
964,1682290.4633460885,1345832.3706768707
965,2002361.2210086056,1601888.9768068844
966,1974243.18860776,1579394.5508862075
967,1647588.0509884118,1318070.4407907294
968,1643630.7408763187,1314904.5927010549
969,1867853.1745335339,1494282.5396268268
970,1973041.337051949,1578433.0696415592
971,2011852.827126561,1609482.261701249
972,1652132.8998561846,1321706.3198849477
973,1720114.0787415754,1376091.2629932605
974,1908084.8712083485,1526467.8969666788
975,1635762.607068084,1308610.085654467
976,1859786.1818691941,1487828.9454953554
977,2039089.15098796,1631271.3207903674
978,1776559.9563938575,1421247.9651150862
979,2061838.7216414015,1649470.9773131215
980,1611107.7260572312,1288886.1808457852
981,2110953.246153293,1688762.5969226346
982,2009069.5302303669,1607255.6241842937
983,1845984.8658410427,1476787.892672834
984,1576300.465124986,1261040.372099989
985,1562945.6097647597,1250356.4878118078
986,1457378.281822893,1165902.6254583143
987,1630663.7213376572,1304530.9770701258
988,2297549.697180644,1838039.7577445155
989,2096141.080606927,1676912.8644855416
990,1830209.591719384,1464167.673375507
991,1941229.085649149,1552983.2685193194
992,1848844.8493516631,1479075.87948133
993,2103220.0462786616,1682576.0370229292
994,1858824.8762804416,1487059.9010243537
995,1870104.594532388,1496083.67562591
996,1778181.5238977484,1422545.2191181988
997,1955732.9442923241,1564586.3554338594
998,1572560.3451162926,1258048.2760930338
999,1821002.0633763503,1456801.6507010802
1000,1745210.4894014185,1396168.3915211346
1001,1831583.604567029,1465266.8836536238
1002,2035042.8726352027,1628034.298108162
1003,2231282.40050845,1785025.92040676
1004,1651003.3915814166,1320802.7132651329
1005,1600783.3060050546,1280626.6448040442
1006,1718814.6668881546,1375051.7335105238
1007,1693908.588378793,1355126.8707030346
1008,1627567.196168024,1302053.7569344188
1009,1425579.5045523157,1140463.6036418523
1010,1756363.5885110602,1405090.8708088484
1011,1832748.7460636448,1466198.9968509162
1012,1623804.6019960975,1299043.6815968782
1013,1667282.9436370968,1333826.3549096778
1014,2109225.8846514584,1687380.7077211668
1015,1989078.3406443,1591262.6725154403
1016,2218323.081793477,1774658.4654347815
1017,1648546.9496600758,1318837.5597280608
1018,1691204.6746993924,1352963.739759514
1019,1782515.9996643194,1426012.7997314555
1020,1736296.9241641068,1389037.5393312855
1021,1935352.0158388268,1548281.6126710617
1022,1926157.5678411003,1540926.0542728803
1023,1800938.3783102047,1440750.7026481638
1024,1462847.4576430854,1170277.9661144682
1025,1776316.7193423952,1421053.3754739158
1026,1780675.7366896456,1424540.5893517162
1027,1416965.3230575963,1133572.2584460771
1028,1906040.046387508,1524832.0371100062
1029,1967454.3965803632,1573963.5172642902
1030,1972656.8874138559,1578125.509931085
1031,2505798.194680837,2004638.55574467
1032,2035885.3242255514,1628708.2593804412
1033,1598440.9142447002,1278752.73139576
1034,1773913.0989099832,1419130.4791279864
1035,1844225.54026155,1475380.43220924
1036,1749868.7881425046,1399895.0305140037
1037,1994241.6033062,1595393.28264496
1038,2122233.654273799,1697786.923419039
1039,2023195.7654272388,1618556.612341791
1040,1913868.7738873968,1531095.0191099169
1041,1944503.2541551697,1555602.603324136
1042,1488757.7572498387,1191006.205799871
1043,1856864.0527982328,1485491.2422385868
1044,1746300.35418091,1397040.283344728
1045,1994939.3257291862,1595951.460583349
1046,1544952.7353167918,1235962.1882534337
1047,2049094.0581410415,1639275.2465128337
1048,1756888.0396874952,1405510.4317499965
1049,1412626.0655807075,1130100.852464566
1050,1773626.3769120085,1418901.1015296069
1051,2074374.5396030413,1659499.6316824334
1052,2070148.648470784,1656118.918776627
1053,1724803.6470022937,1379842.917601835
1054,2455142.1831496414,1964113.7465197127
1055,1801109.3253850066,1440887.4603080053
1056,2065706.3528370785,1652565.0822696628
1057,1688459.344546314,1350767.4756370513
1058,1535638.5421258926,1228510.8337007142
1059,1761211.8938539296,1408969.515083144
1060,1691171.6126895882,1352937.2901516706
1061,1602123.477373824,1281698.7818990592
1062,2098295.2213525097,1678636.1770820078
1063,1806474.808000588,1445179.8464004702
1064,1544713.9000137963,1235771.120011037
1065,1923627.9332260732,1538902.346580858
